country_noc,Inflation_Rate,Population,Labour_Force_Female,Unemployment_Rate,Government_Spending,GDP_per_capita,V10,contraceptive_percent_married,elec_access_percent,elec_kwh_per_capita,energy_oil_equiv_kg_per_capita,gross_cap_form_gdp,gross_cap_form_usd,gross_fixed_cap_form_gdp,gross_fixed_cap_form_usd,internet_access_percent,mil_expenditure_percent,mil_expenditure_usd,mobile_sub_per100,pol_stability_estimate,pol_stability_std,poverty_3dollar_ppp,poverty_multidim_undp,revenue_of_GDP.,social_contrib_percent,tax_revenue_gdp,urban_growth,life_expectancy_total_years,literacy_rate_adult_total_pct,overweight_prevalence_adults_pct,uis_mean_schooling_male_25plus,year,Inflation_Rate_lag1,Population_lag1,Labour_Force_Female_lag1,Unemployment_Rate_lag1,Government_Spending_lag1,GDP_per_capita_lag1,V10_lag1,contraceptive_percent_married_lag1,elec_access_percent_lag1,elec_kwh_per_capita_lag1,energy_oil_equiv_kg_per_capita_lag1,gross_cap_form_gdp_lag1,gross_cap_form_usd_lag1,gross_fixed_cap_form_gdp_lag1,gross_fixed_cap_form_usd_lag1,internet_access_percent_lag1,mil_expenditure_percent_lag1,mil_expenditure_usd_lag1,mobile_sub_per100_lag1,pol_stability_estimate_lag1,pol_stability_std_lag1,poverty_3dollar_ppp_lag1,poverty_multidim_undp_lag1,revenue_of_GDP._lag1,social_contrib_percent_lag1,tax_revenue_gdp_lag1,urban_growth_lag1,life_expectancy_total_years_lag1,literacy_rate_adult_total_pct_lag1,overweight_prevalence_adults_pct_lag1,uis_mean_schooling_male_25plus_lag1,Inflation_Rate_lag2,Population_lag2,Labour_Force_Female_lag2,Unemployment_Rate_lag2,Government_Spending_lag2,GDP_per_capita_lag2,V10_lag2,contraceptive_percent_married_lag2,elec_access_percent_lag2,elec_kwh_per_capita_lag2,energy_oil_equiv_kg_per_capita_lag2,gross_cap_form_gdp_lag2,gross_cap_form_usd_lag2,gross_fixed_cap_form_gdp_lag2,gross_fixed_cap_form_usd_lag2,internet_access_percent_lag2,mil_expenditure_percent_lag2,mil_expenditure_usd_lag2,mobile_sub_per100_lag2,pol_stability_estimate_lag2,pol_stability_std_lag2,poverty_3dollar_ppp_lag2,poverty_multidim_undp_lag2,revenue_of_GDP._lag2,social_contrib_percent_lag2,tax_revenue_gdp_lag2,urban_growth_lag2,life_expectancy_total_years_lag2,literacy_rate_adult_total_pct_lag2,overweight_prevalence_adults_pct_lag2,uis_mean_schooling_male_25plus_lag2,Inflation_Rate_lag3,Population_lag3,Labour_Force_Female_lag3,Unemployment_Rate_lag3,Government_Spending_lag3,GDP_per_capita_lag3,V10_lag3,contraceptive_percent_married_lag3,elec_access_percent_lag3,elec_kwh_per_capita_lag3,energy_oil_equiv_kg_per_capita_lag3,gross_cap_form_gdp_lag3,gross_cap_form_usd_lag3,gross_fixed_cap_form_gdp_lag3,gross_fixed_cap_form_usd_lag3,internet_access_percent_lag3,mil_expenditure_percent_lag3,mil_expenditure_usd_lag3,mobile_sub_per100_lag3,pol_stability_estimate_lag3,pol_stability_std_lag3,poverty_3dollar_ppp_lag3,poverty_multidim_undp_lag3,revenue_of_GDP._lag3,social_contrib_percent_lag3,tax_revenue_gdp_lag3,urban_growth_lag3,life_expectancy_total_years_lag3,literacy_rate_adult_total_pct_lag3,overweight_prevalence_adults_pct_lag3,uis_mean_schooling_male_25plus_lag3,Inflation_Rate_lag4,Population_lag4,Labour_Force_Female_lag4,Unemployment_Rate_lag4,Government_Spending_lag4,GDP_per_capita_lag4,V10_lag4,contraceptive_percent_married_lag4,elec_access_percent_lag4,elec_kwh_per_capita_lag4,energy_oil_equiv_kg_per_capita_lag4,gross_cap_form_gdp_lag4,gross_cap_form_usd_lag4,gross_fixed_cap_form_gdp_lag4,gross_fixed_cap_form_usd_lag4,internet_access_percent_lag4,mil_expenditure_percent_lag4,mil_expenditure_usd_lag4,mobile_sub_per100_lag4,pol_stability_estimate_lag4,pol_stability_std_lag4,poverty_3dollar_ppp_lag4,poverty_multidim_undp_lag4,revenue_of_GDP._lag4,social_contrib_percent_lag4,tax_revenue_gdp_lag4,urban_growth_lag4,life_expectancy_total_years_lag4,literacy_rate_adult_total_pct_lag4,overweight_prevalence_adults_pct_lag4,uis_mean_schooling_male_25plus_lag4,gold,silver,bronze,total
ALB,2.79389649920048,2959349.25,38.9555,14.5815,1240072046.9501,3878.24570318149,,69.3,99.6,1471.22818575,708.7961129,34.688490475,3949884737.75,36.087514625,4115913701,22.4265225,1.7226551075,193559757.55,71.189525,-0.19694334675,0.26620114575,0.8,,,,,1.51571377275,77.8605,95.94000244,56.01,9.70867,2010,,3000247.5,29.65425,15.966,966058612.284676,2997.36468357919,,60.12268719,99.4,1487.770713,706.6348315,36.9310422025,3310561241.75,37.8606001675,3391265304.5,8.2775925,1.5299243365,136721855.25,57.45645,-0.41110990575,0.28820625675,2.7,,23.81507135,17.5543228,17.42670417,1.73816781525,76.76575,,55.0575,,,3032263,32.7575,16.787,723059866.063286,2144.29217939247,,67.611343595,99.4,1641.75719875,687.0440965,37.5034501825,2433109060.75,37.207732445,2431963962.5,2.45656525,1.34701008275,86463861.34,38.20645,-0.3849517705,0.3349355085,3.45,,23.45337401,17.01541351,16.6446037033333,2.009927845,75.8085,,54.1075,,,3059956.5,40.25,18.11725,481819873.552156,1468.84371175432,,66.32254896,99.4,1462.07716675,622.5197247,36.8914121975,1661020818.5,35.366221115,1595825076.75,0.450469,1.30313225875,58346695.7025,18.96128075,-0.382496337333333,0.373198866666667,4.2,,23.27252534,16.745958865,16.25355347,1.42360108325,75.19125,98.70999908,53.2025,9.32291,,3096627,43.9333333333333,19.6175,357148779.818943,1093.58928750719,,57.54509792,99.7,1237.607976625,545.849060475,29.832317025,1040391495.725,28.9457457325,1008400221,0.14657375,1.26077606925,43754200.3,3.4826238205,-0.5419968965,0.3888194115,,,22.66766432,12.4214672,14.26420107,0.74585504075,74.7085,98.70999908,52.3875,9.32291,0,0,0,0
ALB,3.16074080035519,2923262.25,47.78425,13.57525,1448271972.39704,4331.75219651002,,69.3,99.725,1900.6188755,736.073423475,33.0190903375,4183696234,32.8491573375,4164803528,39.265,1.647236057,205328712.875,85.93275,-0.1373759365,0.259917669,0.8,,23.74742454,17.01498577,17.90672307,1.57639229325,78.3685,96.395000455,56.93,10.01982,2012,2.79389649920048,2959349.25,38.9555,14.5815,1240072046.9501,3878.24570318149,,69.3,99.6,1471.22818575,708.7961129,34.688490475,3949884737.75,36.087514625,4115913701,22.4265225,1.7226551075,193559757.55,71.189525,-0.19694334675,0.26620114575,0.8,,,,,1.51571377275,77.8605,95.94000244,56.01,9.70867,,3000247.5,29.65425,15.966,966058612.284676,2997.36468357919,,60.12268719,99.4,1487.770713,706.6348315,36.9310422025,3310561241.75,37.8606001675,3391265304.5,8.2775925,1.5299243365,136721855.25,57.45645,-0.41110990575,0.28820625675,2.7,,23.81507135,17.5543228,17.42670417,1.73816781525,76.76575,,55.0575,,,3032263,32.7575,16.787,723059866.063286,2144.29217939247,,67.611343595,99.4,1641.75719875,687.0440965,37.5034501825,2433109060.75,37.207732445,2431963962.5,2.45656525,1.34701008275,86463861.34,38.20645,-0.3849517705,0.3349355085,3.45,,23.45337401,17.01541351,16.6446037033333,2.009927845,75.8085,,54.1075,,,3059956.5,40.25,18.11725,481819873.552156,1468.84371175432,,66.32254896,99.4,1462.07716675,622.5197247,36.8914121975,1661020818.5,35.366221115,1595825076.75,0.450469,1.30313225875,58346695.7025,18.96128075,-0.382496337333333,0.373198866666667,4.2,,23.27252534,16.745958865,16.25355347,1.42360108325,75.19125,98.70999908,53.2025,9.32291,0,0,0,0
ALB,2.75609592225626,2903427.25,48.03475,14.20225,1474307706.18725,4314.35889035799,,,99.775,2200.15696975,747.88255735,31.27547439,3918667283.75,29.5737486825,3705568510.75,48.3,1.49573072725,186530058.925,111.362725,-0.13139103175,0.24033607925,1.8,,23.0683098566667,17.8019439066667,17.3237153133333,1.74729383875,78.199,97.049999235,57.805,10.34784,2014,3.16074080035519,2923262.25,47.78425,13.57525,1448271972.39704,4331.75219651002,,69.3,99.725,1900.6188755,736.073423475,33.0190903375,4183696234,32.8491573375,4164803528,39.265,1.647236057,205328712.875,85.93275,-0.1373759365,0.259917669,0.8,,23.74742454,17.01498577,17.90672307,1.57639229325,78.3685,96.395000455,56.93,10.01982,2.79389649920048,2959349.25,38.9555,14.5815,1240072046.9501,3878.24570318149,,69.3,99.6,1471.22818575,708.7961129,34.688490475,3949884737.75,36.087514625,4115913701,22.4265225,1.7226551075,193559757.55,71.189525,-0.19694334675,0.26620114575,0.8,,,,,1.51571377275,77.8605,95.94000244,56.01,9.70867,,3000247.5,29.65425,15.966,966058612.284676,2997.36468357919,,60.12268719,99.4,1487.770713,706.6348315,36.9310422025,3310561241.75,37.8606001675,3391265304.5,8.2775925,1.5299243365,136721855.25,57.45645,-0.41110990575,0.28820625675,2.7,,23.81507135,17.5543228,17.42670417,1.73816781525,76.76575,,55.0575,,,3032263,32.7575,16.787,723059866.063286,2144.29217939247,,67.611343595,99.4,1641.75719875,687.0440965,37.5034501825,2433109060.75,37.207732445,2431963962.5,2.45656525,1.34701008275,86463861.34,38.20645,-0.3849517705,0.3349355085,3.45,,23.45337401,17.01541351,16.6446037033333,2.009927845,75.8085,,54.1075,,0,0,0,0
ALB,1.87281313898875,2891325,45.95175,16.1225,1479510580.45434,4306.63471395645,,,99.95,2264.76151975,766.68577115,28.722478225,3577793008,27.260247525,3395705189.75,53.1,1.35122113325,168422810.025,120.0195,0.19398086725,0.211883705,2.2,,23.6038269125,18.692456085,17.6634526225,1.68072465875,78.1165,97.25,58.645,10.36471,2016,2.75609592225626,2903427.25,48.03475,14.20225,1474307706.18725,4314.35889035799,,,99.775,2200.15696975,747.88255735,31.27547439,3918667283.75,29.5737486825,3705568510.75,48.3,1.49573072725,186530058.925,111.362725,-0.13139103175,0.24033607925,1.8,,23.0683098566667,17.8019439066667,17.3237153133333,1.74729383875,78.199,97.049999235,57.805,10.34784,3.16074080035519,2923262.25,47.78425,13.57525,1448271972.39704,4331.75219651002,,69.3,99.725,1900.6188755,736.073423475,33.0190903375,4183696234,32.8491573375,4164803528,39.265,1.647236057,205328712.875,85.93275,-0.1373759365,0.259917669,0.8,,23.74742454,17.01498577,17.90672307,1.57639229325,78.3685,96.395000455,56.93,10.01982,2.79389649920048,2959349.25,38.9555,14.5815,1240072046.9501,3878.24570318149,,69.3,99.6,1471.22818575,708.7961129,34.688490475,3949884737.75,36.087514625,4115913701,22.4265225,1.7226551075,193559757.55,71.189525,-0.19694334675,0.26620114575,0.8,,,,,1.51571377275,77.8605,95.94000244,56.01,9.70867,,3000247.5,29.65425,15.966,966058612.284676,2997.36468357919,,60.12268719,99.4,1487.770713,706.6348315,36.9310422025,3310561241.75,37.8606001675,3391265304.5,8.2775925,1.5299243365,136721855.25,57.45645,-0.41110990575,0.28820625675,2.7,,23.81507135,17.5543228,17.42670417,1.73816781525,76.76575,,55.0575,,0,0,0,0
ALB,1.69603302133396,2879841.25,47.58,16.0705,1499127383.90953,4341.59513773401,,,99.95,2136.7458615,795.90136645,27.64754658,3458837111.5,26.124345,3268231899.5,58.3,1.1803879675,146426731.975,118.60375,0.38471097525,0.20438849525,1.825,0.7,24.562093745,19.92169717,18.13506333,1.55404494325,78.4825,98.81999969,59.4825,,2018,1.87281313898875,2891325,45.95175,16.1225,1479510580.45434,4306.63471395645,,,99.95,2264.76151975,766.68577115,28.722478225,3577793008,27.260247525,3395705189.75,53.1,1.35122113325,168422810.025,120.0195,0.19398086725,0.211883705,2.2,,23.6038269125,18.692456085,17.6634526225,1.68072465875,78.1165,97.25,58.645,10.36471,2.75609592225626,2903427.25,48.03475,14.20225,1474307706.18725,4314.35889035799,,,99.775,2200.15696975,747.88255735,31.27547439,3918667283.75,29.5737486825,3705568510.75,48.3,1.49573072725,186530058.925,111.362725,-0.13139103175,0.24033607925,1.8,,23.0683098566667,17.8019439066667,17.3237153133333,1.74729383875,78.199,97.049999235,57.805,10.34784,3.16074080035519,2923262.25,47.78425,13.57525,1448271972.39704,4331.75219651002,,69.3,99.725,1900.6188755,736.073423475,33.0190903375,4183696234,32.8491573375,4164803528,39.265,1.647236057,205328712.875,85.93275,-0.1373759365,0.259917669,0.8,,23.74742454,17.01498577,17.90672307,1.57639229325,78.3685,96.395000455,56.93,10.01982,2.79389649920048,2959349.25,38.9555,14.5815,1240072046.9501,3878.24570318149,,69.3,99.6,1471.22818575,708.7961129,34.688490475,3949884737.75,36.087514625,4115913701,22.4265225,1.7226551075,193559757.55,71.189525,-0.19694334675,0.26620114575,0.8,,,,,1.51571377275,77.8605,95.94000244,56.01,9.70867,0,0,0,0
ALB,1.67531085890998,2867531.25,50.874,13.201,1705766542.74079,4902.08568109532,,46,99.95,2178.48357325,812.6807815,26.721191055,3748606963,25.6027083325,3593719640.75,63.9876,1.1635206905,162087123.55,106.58765,0.29702573675,0.2154721915,0.95,0.7,24.8110493225,21.22240016,18.039703105,1.36846877425,79.062,98.81999969,60.315,,2020,1.69603302133396,2879841.25,47.58,16.0705,1499127383.90953,4341.59513773401,,,99.95,2136.7458615,795.90136645,27.64754658,3458837111.5,26.124345,3268231899.5,58.3,1.1803879675,146426731.975,118.60375,0.38471097525,0.20438849525,1.825,0.7,24.562093745,19.92169717,18.13506333,1.55404494325,78.4825,98.81999969,59.4825,,1.87281313898875,2891325,45.95175,16.1225,1479510580.45434,4306.63471395645,,,99.95,2264.76151975,766.68577115,28.722478225,3577793008,27.260247525,3395705189.75,53.1,1.35122113325,168422810.025,120.0195,0.19398086725,0.211883705,2.2,,23.6038269125,18.692456085,17.6634526225,1.68072465875,78.1165,97.25,58.645,10.36471,2.75609592225626,2903427.25,48.03475,14.20225,1474307706.18725,4314.35889035799,,,99.775,2200.15696975,747.88255735,31.27547439,3918667283.75,29.5737486825,3705568510.75,48.3,1.49573072725,186530058.925,111.362725,-0.13139103175,0.24033607925,1.8,,23.0683098566667,17.8019439066667,17.3237153133333,1.74729383875,78.199,97.049999235,57.805,10.34784,3.16074080035519,2923262.25,47.78425,13.57525,1448271972.39704,4331.75219651002,,69.3,99.725,1900.6188755,736.073423475,33.0190903375,4183696234,32.8491573375,4164803528,39.265,1.647236057,205328712.875,85.93275,-0.1373759365,0.259917669,0.8,,23.74742454,17.01498577,17.90672307,1.57639229325,78.3685,96.395000455,56.93,10.01982,0,0,0,0
ALB,1.77537716720485,2842520.5,52.22,11.7335,2049535962.97459,5652.49490458758,,46,100,2359.729102,803.060533925,26.85639612,4325273857,25.73315099,4142023083,71.37795,1.2450436335,198130862.75,92.15975,0.190467192,0.22726396475,0.533333333333333,,24.6753904825,21.7775475375,17.79992488,0.922397764,78.34325,,61.13,,2022,1.67531085890998,2867531.25,50.874,13.201,1705766542.74079,4902.08568109532,,46,99.95,2178.48357325,812.6807815,26.721191055,3748606963,25.6027083325,3593719640.75,63.9876,1.1635206905,162087123.55,106.58765,0.29702573675,0.2154721915,0.95,0.7,24.8110493225,21.22240016,18.039703105,1.36846877425,79.062,98.81999969,60.315,,1.69603302133396,2879841.25,47.58,16.0705,1499127383.90953,4341.59513773401,,,99.95,2136.7458615,795.90136645,27.64754658,3458837111.5,26.124345,3268231899.5,58.3,1.1803879675,146426731.975,118.60375,0.38471097525,0.20438849525,1.825,0.7,24.562093745,19.92169717,18.13506333,1.55404494325,78.4825,98.81999969,59.4825,,1.87281313898875,2891325,45.95175,16.1225,1479510580.45434,4306.63471395645,,,99.95,2264.76151975,766.68577115,28.722478225,3577793008,27.260247525,3395705189.75,53.1,1.35122113325,168422810.025,120.0195,0.19398086725,0.211883705,2.2,,23.6038269125,18.692456085,17.6634526225,1.68072465875,78.1165,97.25,58.645,10.36471,2.75609592225626,2903427.25,48.03475,14.20225,1474307706.18725,4314.35889035799,,,99.775,2200.15696975,747.88255735,31.27547439,3918667283.75,29.5737486825,3705568510.75,48.3,1.49573072725,186530058.925,111.362725,-0.13139103175,0.24033607925,1.8,,23.0683098566667,17.8019439066667,17.3237153133333,1.74729383875,78.199,97.049999235,57.805,10.34784,0,0,0,0
ALB,3.7868312957918,2793294,54.7565,10.85225,2381013116.46266,6801.41458701069,,,100,2477.92505575,783.44668095,26.2072610125,4924948551.5,25.540627785,4824610815.5,79.327675,1.373449725,261430405.45,93.766175,0.14364868225,0.231871236,0.3,,24.54406585,21.7751145275,17.703100055,0.37465493175,78.25975,97.68000031,61.7433333333333,,2024,1.77537716720485,2842520.5,52.22,11.7335,2049535962.97459,5652.49490458758,,46,100,2359.729102,803.060533925,26.85639612,4325273857,25.73315099,4142023083,71.37795,1.2450436335,198130862.75,92.15975,0.190467192,0.22726396475,0.533333333333333,,24.6753904825,21.7775475375,17.79992488,0.922397764,78.34325,,61.13,,1.67531085890998,2867531.25,50.874,13.201,1705766542.74079,4902.08568109532,,46,99.95,2178.48357325,812.6807815,26.721191055,3748606963,25.6027083325,3593719640.75,63.9876,1.1635206905,162087123.55,106.58765,0.29702573675,0.2154721915,0.95,0.7,24.8110493225,21.22240016,18.039703105,1.36846877425,79.062,98.81999969,60.315,,1.69603302133396,2879841.25,47.58,16.0705,1499127383.90953,4341.59513773401,,,99.95,2136.7458615,795.90136645,27.64754658,3458837111.5,26.124345,3268231899.5,58.3,1.1803879675,146426731.975,118.60375,0.38471097525,0.20438849525,1.825,0.7,24.562093745,19.92169717,18.13506333,1.55404494325,78.4825,98.81999969,59.4825,,1.87281313898875,2891325,45.95175,16.1225,1479510580.45434,4306.63471395645,,,99.95,2264.76151975,766.68577115,28.722478225,3577793008,27.260247525,3395705189.75,53.1,1.35122113325,168422810.025,120.0195,0.19398086725,0.211883705,2.2,,23.6038269125,18.692456085,17.6634526225,1.68072465875,78.1165,97.25,58.645,10.36471,0,0,2,2
DZA,,27565771.5,,27.5475,7736871879.63424,1656.5574257461,,53.8,,561.5938584,867.8007337,30.2092741575,13749992672.75,27.904932235,12684268919.5,0.0010655,2.6818052065,1224944891.5,0.01416239075,,,11.8,,,,,3.7167165065,67.62425,,37.895,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,3
DZA,,28742453.75,9.595,28.3295,7494554223.65639,1559.52041950874,,56.9,,569.2461202,826.7821256,27.2785214725,12143512510.5,26.3422117225,11746948180.25,0.00354275,3.20323724575,1443598281.5,0.03017368075,-1.783310533,0.373912305,11.8,,,,,3.4124571685,68.01325,,39.0975,,1998,,27565771.5,,27.5475,7736871879.63424,1656.5574257461,,53.8,,561.5938584,867.8007337,30.2092741575,13749992672.75,27.904932235,12684268919.5,0.0010655,2.6818052065,1224944891.5,0.01416239075,,,11.8,,,,,3.7167165065,67.62425,,37.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
DZA,,29785208,9.595,27.28475,8027864028.39168,1611.26936180663,,,,607.831891475,830.6879536,25.38038828,12179390846.25,24.4922851925,11751807062.25,0.05806,3.61306140875,1735571227,0.099202796,-1.8311076165,0.359790355,,,,,,3.05663023125,69.12325,,40.3625,,2000,,28742453.75,9.595,28.3295,7494554223.65639,1559.52041950874,,56.9,,569.2461202,826.7821256,27.2785214725,12143512510.5,26.3422117225,11746948180.25,0.00354275,3.20323724575,1443598281.5,0.03017368075,-1.783310533,0.373912305,11.8,,,,,3.4124571685,68.01325,,39.0975,,,27565771.5,,27.5475,7736871879.63424,1656.5574257461,,53.8,,561.5938584,867.8007337,30.2092741575,13749992672.75,27.904932235,12684268919.5,0.0010655,2.6818052065,1224944891.5,0.01416239075,,,11.8,,,,,3.7167165065,67.62425,,37.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,5
DZA,,30690900.25,6.65,28.11775,8289188453.21111,1717.17833860159,,64,98.6,668.8768274,859.460239225,26.59064795,14057274009.75,23.9849508125,12631832514.75,0.339505,3.7437130585,1927562386.25,0.2237164885,-1.655741036,0.344087407,,,,,,2.77829383725,70.254,,41.7125,,2002,,29785208,9.595,27.28475,8027864028.39168,1611.26936180663,,,,607.831891475,830.6879536,25.38038828,12179390846.25,24.4922851925,11751807062.25,0.05806,3.61306140875,1735571227,0.099202796,-1.8311076165,0.359790355,,,,,,3.05663023125,69.12325,,40.3625,,,28742453.75,9.595,28.3295,7494554223.65639,1559.52041950874,,56.9,,569.2461202,826.7821256,27.2785214725,12143512510.5,26.3422117225,11746948180.25,0.00354275,3.20323724575,1443598281.5,0.03017368075,-1.783310533,0.373912305,11.8,,,,,3.4124571685,68.01325,,39.0975,,,27565771.5,,27.5475,7736871879.63424,1656.5574257461,,53.8,,561.5938584,867.8007337,30.2092741575,13749992672.75,27.904932235,12684268919.5,0.0010655,2.6818052065,1224944891.5,0.01416239075,,,11.8,,,,,3.7167165065,67.62425,,37.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
DZA,,31540441.75,6.65,26.6725,9316159882.16476,1972.6165018998,,60.5,98.6,729.9875615,901.111288375,29.36734916,18474587964.5,24.76098233,15533609800.25,1.231205,3.551531637,2069947301.5,1.6281105,-1.607183854,0.31686005,,,,,,2.66246942925,71.28775,69.87000275,43.1125,,2004,,30690900.25,6.65,28.11775,8289188453.21111,1717.17833860159,,64,98.6,668.8768274,859.460239225,26.59064795,14057274009.75,23.9849508125,12631832514.75,0.339505,3.7437130585,1927562386.25,0.2237164885,-1.655741036,0.344087407,,,,,,2.77829383725,70.254,,41.7125,,,29785208,9.595,27.28475,8027864028.39168,1611.26936180663,,,,607.831891475,830.6879536,25.38038828,12179390846.25,24.4922851925,11751807062.25,0.05806,3.61306140875,1735571227,0.099202796,-1.8311076165,0.359790355,,,,,,3.05663023125,69.12325,,40.3625,,,28742453.75,9.595,28.3295,7494554223.65639,1559.52041950874,,56.9,,569.2461202,826.7821256,27.2785214725,12143512510.5,26.3422117225,11746948180.25,0.00354275,3.20323724575,1443598281.5,0.03017368075,-1.783310533,0.373912305,11.8,,,,,3.4124571685,68.01325,,39.0975,,,27565771.5,,27.5475,7736871879.63424,1656.5574257461,,53.8,,561.5938584,867.8007337,30.2092741575,13749992672.75,27.904932235,12684268919.5,0.0010655,2.6818052065,1224944891.5,0.01416239075,,,11.8,,,,,3.7167165065,67.62425,,37.895,,0,0,0,0
DZA,,32416047,,20.635,11746305996.7748,2567.84108838478,,57,98.6,804.794631375,950.22847705,32.13237358,26771349025,26.044281765,21613034315.5,3.566355,3.26752353575,2508510811,15.5350225,-1.41545715925,0.29326142375,,,,,,2.6319882915,72.2305,69.87000275,44.5175,,2006,,31540441.75,6.65,26.6725,9316159882.16476,1972.6165018998,,60.5,98.6,729.9875615,901.111288375,29.36734916,18474587964.5,24.76098233,15533609800.25,1.231205,3.551531637,2069947301.5,1.6281105,-1.607183854,0.31686005,,,,,,2.66246942925,71.28775,69.87000275,43.1125,,,30690900.25,6.65,28.11775,8289188453.21111,1717.17833860159,,64,98.6,668.8768274,859.460239225,26.59064795,14057274009.75,23.9849508125,12631832514.75,0.339505,3.7437130585,1927562386.25,0.2237164885,-1.655741036,0.344087407,,,,,,2.77829383725,70.254,,41.7125,,,29785208,9.595,27.28475,8027864028.39168,1611.26936180663,,,,607.831891475,830.6879536,25.38038828,12179390846.25,24.4922851925,11751807062.25,0.05806,3.61306140875,1735571227,0.099202796,-1.8311076165,0.359790355,,,,,,3.05663023125,69.12325,,40.3625,,,28742453.75,9.595,28.3295,7494554223.65639,1559.52041950874,,56.9,,569.2461202,826.7821256,27.2785214725,12143512510.5,26.3422117225,11746948180.25,0.00354275,3.20323724575,1443598281.5,0.03017368075,-1.783310533,0.373912305,11.8,,,,,3.4124571685,68.01325,,39.0975,,0,0,0,0
DZA,2.99524746628062,33387614.25,,14.745,14624933500.2647,3469.55999819405,,61.4,98.65,863.492999375,1010.981356775,31.990047225,37192871887.5,26.0250944075,30360956860.75,6.8263975,2.9212992665,3191709582.75,49.82325,-1.137463361,0.26553019525,,,,,,2.7180813375,72.9585,72.65000153,45.9125,,2008,,32416047,,20.635,11746305996.7748,2567.84108838478,,57,98.6,804.794631375,950.22847705,32.13237358,26771349025,26.044281765,21613034315.5,3.566355,3.26752353575,2508510811,15.5350225,-1.41545715925,0.29326142375,,,,,,2.6319882915,72.2305,69.87000275,44.5175,,,31540441.75,6.65,26.6725,9316159882.16476,1972.6165018998,,60.5,98.6,729.9875615,901.111288375,29.36734916,18474587964.5,24.76098233,15533609800.25,1.231205,3.551531637,2069947301.5,1.6281105,-1.607183854,0.31686005,,,,,,2.66246942925,71.28775,69.87000275,43.1125,,,30690900.25,6.65,28.11775,8289188453.21111,1717.17833860159,,64,98.6,668.8768274,859.460239225,26.59064795,14057274009.75,23.9849508125,12631832514.75,0.339505,3.7437130585,1927562386.25,0.2237164885,-1.655741036,0.344087407,,,,,,2.77829383725,70.254,,41.7125,,,29785208,9.595,27.28475,8027864028.39168,1611.26936180663,,,,607.831891475,830.6879536,25.38038828,12179390846.25,24.4922851925,11751807062.25,0.05806,3.61306140875,1735571227,0.099202796,-1.8311076165,0.359790355,,,,,,3.05663023125,69.12325,,40.3625,,0,1,1,2
DZA,4.14653648054173,34530082,13.95,11.8875,20450463351.0341,4311.11536663538,,61.4,98.875,891.000881925,1082.083659,36.3843780675,54638518239.25,30.4947935375,45835107497.5,9.5592925,3.11009817925,4373179608.25,78.23205,-1.14243969325,0.2473129295,,,,,,2.882993884,73.48775,73.89500046,47.2975,8.22392,2010,2.99524746628062,33387614.25,,14.745,14624933500.2647,3469.55999819405,,61.4,98.65,863.492999375,1010.981356775,31.990047225,37192871887.5,26.0250944075,30360956860.75,6.8263975,2.9212992665,3191709582.75,49.82325,-1.137463361,0.26553019525,,,,,,2.7180813375,72.9585,72.65000153,45.9125,,,32416047,,20.635,11746305996.7748,2567.84108838478,,57,98.6,804.794631375,950.22847705,32.13237358,26771349025,26.044281765,21613034315.5,3.566355,3.26752353575,2508510811,15.5350225,-1.41545715925,0.29326142375,,,,,,2.6319882915,72.2305,69.87000275,44.5175,,,31540441.75,6.65,26.6725,9316159882.16476,1972.6165018998,,60.5,98.6,729.9875615,901.111288375,29.36734916,18474587964.5,24.76098233,15533609800.25,1.231205,3.551531637,2069947301.5,1.6281105,-1.607183854,0.31686005,,,,,,2.66246942925,71.28775,69.87000275,43.1125,,,30690900.25,6.65,28.11775,8289188453.21111,1717.17833860159,,64,98.6,668.8768274,859.460239225,26.59064795,14057274009.75,23.9849508125,12631832514.75,0.339505,3.7437130585,1927562386.25,0.2237164885,-1.655741036,0.344087407,,,,,,2.77829383725,70.254,,41.7125,,0,0,0,0
