Country Name,Year,Country Code,Life expectancy,Literacy rate,Obesity rate,Schooling years,contraceptive_percent_married,elec_access_percent,elec_kwh_per_capita,energy_oil_equiv_kg_per_capita,gross_cap_form_gdp,internet_access_percent,mil_expenditure_percent,mobile_sub_per100,pol_stability_estimate,pol_stability_std,poverty_ratio,revenue_of_GDP.,urban_growth,urban_percentage,Inflation_Rate,Population,Labour_Force_Female,Unemployment_Rate,Government_Spending,GDP_per_capita,gold,silver,bronze,total,edition,edition_id
France,2016,FRA,82.4585365875,,38.0075,11.33632,,100,7274.50926422036,3799.76526007386,21.6678288151943,80.736675,1.87559450176947,101.503725,0.185180705040693,0.204441029578447,,44.6907322218599,0.729956286934805,79.52525,0.398080890609049,66395593,51.64925,10.14925,633657567460.506,39885.9683816839,10,18,14,42,2016 Summer Olympics,59
France,2018,FRA,82.5365853675,,37.01,11.43202,,100,7217.75828886525,3723.03622880703,22.0268438916861,79.955375,1.88529784616627,104.93375,0.0677514618728312,0.204470425844192,,44.7287009930749,0.645495979664782,80.049,0.775986768859511,66837186,51.4965,9.7095,607677542094.428,38457.9968439764,5,4,6,15,2018 Winter Olympics,60
France,2020,FRA,82.5634146375,,36.01,11.4795,,100,7032.6364992512,3552.20070836782,22.6556161663464,82.64795,1.89614748726851,108.297,0.207982426742092,0.217157676815987,13.8,44.1969542941864,0.655250297905826,80.577,1.1169629023524,67264884,51.15625,8.71275,637007370541.147,39920.8711866866,10,12,11,33,2020 Summer Olympics,61
France,2022,FRA,82.36402439,,35.02,,,100,6839.11179186156,3352.37127668707,23.3665253689253,84.868725,1.91994221674054,112.473,0.31782141327858,0.226712018251419,14.7,43.6842171980395,0.664056951719479,81.10875,2.1123631674223,67722749,51.68325,7.9015,668635382812.135,41096.5143354362,5,7,2,14,2022 Winter Olympics,62
France,2024,FRA,82.4609756066667,,34.53,,,100,6678.2498925167,3238.49361405664,23.1806147965816,86.72975,1.9677387972161,115.530666666667,0.354216516017914,0.225253318746885,15.6,43.3449504418516,0.664208059296454,81.643,3.43552639552008,68178003,52.6565,7.47175,698433996495.439,43912.3335274676,16,26,22,64,Paris 2024,2024
Gabon,2012,GAB,64.904,,39.73,,31.1,87.5,904.392528081281,2484.28956683346,27.8226916729287,16.125,1.65128714791238,113.0942,0.279475085437298,0.244366060942411,,29.7921686297394,4.14088514308543,85.8035,1.95786768266521,1752577,39.91,19.953,2157630331.59987,8790.85042360521,0,1,0,1,2012 Summer Olympics,54
Georgia,2012,GEO,71.98675,,57.195,12.4963,42.8,100,2125.41245083529,893.424944824637,21.015849674532,28.8575,3.85073305642136,102.8515,-0.755312934517861,0.264011729508638,34.075,24.1973150881116,-0.0966825867562461,55.72675,4.10924201657561,3771607,56.033,20.0495,2232277704.27706,3688.69555580691,1,2,3,6,2012 Summer Olympics,54
Georgia,2016,GEO,73.12675,99.58999634,60.4325,12.716455,,100,2698.28295941338,1218.07674679487,25.7826774900688,49.6079,2.25326955866881,141.43775,-0.388785637915134,0.216281048953533,23.325,26.4743686535905,0.662840550620834,57.25925,2.17381475979763,3722465,57.64725,17.49125,2458051127.65507,4443.0901897472,2,1,4,7,2016 Summer Olympics,59
Georgia,2020,GEO,73.7735,99.713100285,63.37,12.87436,39.25737653,99.975,3199.99607589189,1328.30729570784,26.2062571489923,65.950425,1.86222199336096,141.26275,-0.437640056014061,0.230345889925957,20.7,26.0345267016709,0.656791283604233,58.83875,4.67648126835463,3724357,55.8265,12.47525,2331297732.50084,4566.23673850272,2,5,1,8,2020 Summer Olympics,61
Georgia,2024,GEO,73.424,99.69390098,65.415,,,100,3556.71614095941,1499.87292573217,23.1399584410981,79.0127666666667,1.58613753260726,151.943333333333,-0.400568137566249,0.238144367933273,13.575,27.0931283016905,0.378168513311382,60.5145,6.26563947614389,3702611,47.7183333333333,11.61375,3518653943.67547,7322.69670607153,3,3,1,7,Paris 2024,2024
Germany,2012,DEU,80.2000000025,,54.825,13.897015,80.3,100,7156.76072477515,3914.19170521257,19.5971388909693,81.155,1.25631462868419,116.427,0.818644180893898,0.234764486551285,,28.5450883826671,-0.324638908467624,77.01675,1.37505276761233,81095010,53.61175,6.5655,685492015393.118,44319.829921183,11,20,13,44,2012 Summer Olympics,54
Germany,2014,DEU,80.63902439,,54.72,13.98881,80.3,100,7196.57117031078,3896.48580298232,20.1914637129047,83.495925,1.19575692832937,118.08875,0.867752522230148,0.219055660068989,,28.7633697215482,-0.171398509292548,77.175,1.62379474703533,80582227,54.45025,5.4085,722432635665.127,47143.3157393146,8,6,5,19,2014 Winter Olympics,58
Germany,2016,DEU,80.8030487775,,54.5575,14.065285,,100,7064.29685287523,3831.67513231907,19.7914102579177,85.529675,1.15594217443744,122.04225,0.802056610584259,0.204441029578447,,28.8865802475652,0.608162200153948,77.1985,0.854422612130926,81415846,54.94075,4.75275,711631503969.683,45265.784839457,17,10,15,42,2016 Summer Olympics,59
Germany,2018,DEU,80.8792682925,,54.38,14.0971833333333,,100,6941.86797562963,3742.12289038949,20.2951206183461,85.796575,1.15313026631748,125.8435,0.626825660467148,0.204470425844192,,29.0048300896575,0.626274638738286,77.24925,1.06195919858409,82399516,55.529,3.97025,718555797844.389,44818.3765340454,14,10,7,31,2018 Winter Olympics,60
Germany,2020,DEU,81.05487805,,54.1825,14.07738,,100,6677.62069561592,3585.62604833478,21.2376562583284,87.344675,1.24001636757108,129.4165,0.586458891630173,0.217157676815987,16.05,29.3487520693987,0.319391251617827,77.3505,1.20805033586555,82954154,55.96975,3.55225,791590512751.899,47351.2725656324,10,11,16,37,2020 Summer Olympics,61
Germany,2022,DEU,80.933109755,,53.9725,,,100,6449.86842403772,3406.20688579848,22.1123129109717,90.25195,1.33356971707588,127,0.636967271566391,0.226712018251419,15.6333333333333,29.2773606590542,0.376019050515207,77.50525,2.88244468671854,83311974,55.8545,3.4395,870592450239.203,49238.8501055866,12,10,5,27,2022 Winter Olympics,62
Germany,2024,DEU,80.6465853633333,,53.87,,,100,6251.92623028639,3203.83059866798,22.0507222889769,92.2592,1.40593919480755,125.315333333333,0.647089779376984,0.225253318746885,14.8,28.8622785337098,0.24728258869907,77.713,4.53554396820588,83601734,56.1535,3.297,933090021606.085,52923.0991050007,12,13,8,33,Paris 2024,2024
Ghana,2020,GHA,64.18275,64.48999786,34.6975,,29.0222127995474,82.075,456.643456059734,348.393275464156,19.5364493893393,41.36875,0.333336232563088,128.4185,0.0834556836634873,0.222070436924696,,14.5097833655748,3.22744622784966,56.38075,9.30290407820497,30948173,69.488,3.27375,4819480420.51011,2147.43033250061,0,0,1,1,2020 Summer Olympics,61
Greece,2012,GRC,80.485365855,93.91000366,59.0625,10.32493,,100,5471.11790926646,2491.07237181334,15.8666331412783,48.38,2.73527843816533,115.07225,-0.162818763405085,0.235633369535208,21.925,39.8860604813435,0.396410903827148,76.46925,2.6886104912165,11094567,43.30225,16.24225,65015514730.4395,25801.9097061131,0,0,2,2,2012 Summer Olympics,54
Greece,2016,GRC,81.2737804875,,59.94,10.5391833333333,,100,5205.46939266849,2129.84608032703,12.1815806705121,64.749125,2.43887079763939,114.53225,-0.169262763112783,0.204441029578447,21.225,44.2998917832616,-0.171484256077792,77.8725,-1.19876811108896,10863619,43.97175,25.72225,44551044575.1248,19737.010787547,3,1,2,6,2016 Summer Olympics,59
Greece,2020,GRC,81.5006097575,,60.7275,,,100,5161.28230674009,2033.86089474129,12.6205045036487,73.9796,2.74293489975077,112.81225,0.0875862203538418,0.217157676815987,18.425,44.842462780098,0.239843756228445,79.22125,0.187974974997978,10726935,43.79925,18.384,41949628626.5578,18931.8719755849,2,1,1,4,2020 Summer Olympics,61
Greece,2024,GRC,80.8024390266667,,61.33,,,100,4838.83397612726,1919.02478049462,18.0941272545413,83.236225,3.7085087957882,109.487666666667,0.149197037021319,0.225253318746885,18.8,44.0816725727277,-0.339753558286275,80.513,4.26884414150625,10450120,44.575,12.07025,45879218477.2123,22444.8424609618,1,1,6,8,Paris 2024,2024
Grenada,2012,GRD,74.78,,53.0225,,,89.35,,,,28.2625,,108.78975,0.440838254988194,0.308282688260078,,,0.414406836574933,35.866,2.14302603085346,111923,,,,6970.5669079863,1,0,0,1,2012 Summer Olympics,54
Grenada,2016,GRD,75.0285,,55.5425,,,91.2,,,,48.1,,106.904,0.744770795106888,0.255789835005999,,,0.65811731412198,35.97575,0.0268347677106526,114356,65.2666666666667,,,8331.62383145807,0,1,0,1,2016 Summer Olympics,59
Grenada,2020,GRD,74.981,,57.915,,,92.725,,,,61.819125,,100.7286,0.982973054051399,0.261449005454779,25,,0.581905896694661,36.34225,0.392494434210463,115862,53.5223333333333,,,9816.44992695562,0,0,1,1,2020 Summer Olympics,61
Grenada,2024,GRD,74.9593333333333,,59.64,,,94.1,,,,72.9828,,91.1651,1.03065113226573,0.268950512011846,,,0.679950948155025,36.972,1.89558188693516,116972,56.272,,,10834.3996268218,0,0,2,2,Paris 2024,2024
Guatemala,2012,GTM,70.151,78.26000214,53.795,4.80232,54.1,84.55,554.536434319623,720.947404837613,14.5267787939455,12.025,0.443049714127853,128.94975,-0.789139658212662,0.238066028803587,,11.3854728196425,2.60602247453732,48.552,3.92863578078242,14649374,42.6033333333333,3.1605,4560291438.15989,2968.12730738662,0,1,0,1,2012 Summer Olympics,54
Guatemala,2024,GTM,70.5553333333333,82.72801948,62.835,,,99,726.988914529778,906.024687062997,16.6239578887493,54.1012333333333,0.422819063815357,118.194666666667,-0.300911242763201,0.231668218970299,56,12.8010823198645,2.27657811684369,52.88775,5.0556707398938,17994431,45.6796666666667,2.447,11188899727.271,5544.91456820573,1,0,1,2,Paris 2024,2024
Hungary,2012,HUN,74.508536585,,56.8175,12.0174775,61.8,100,3867.87758945833,2572.76495525445,20.8765623944399,66.4,1.05289115844875,118.143,0.660412222146988,0.235633369535208,13.925,38.9016731086622,0.335208461174979,69.10175,4.66233395721711,9978690,43.88525,10.8085,28022254145.5328,13350.6616429579,8,4,6,18,2012 Summer Olympics,54
Hungary,2016,HUN,75.7402439,,58.62,11.94632,,100,4051.81711656333,2506.98223305907,23.0560293217977,75.0978,0.926988846937388,109.5405,0.711931094527245,0.204441029578447,14.45,40.2205218065849,-0.0161105149963219,70.36475,0.459689551366245,9815820,46.744,7.4575,26327166008.5747,13522.6914209726,8,3,4,15,2016 Summer Olympics,59
Hungary,2018,HUN,75.878658535,,59.5625,11.93873,,100,4278.13769720857,2665.13126581667,24.0632798182793,76.22975,1.02659083071739,101.608,0.728741347789765,0.204470425844192,13.25,39.6664846631523,0.0743522708828868,70.923,1.38290384101756,9747807,48.15025,4.948,27716630002.2961,14335.0064131227,1,0,0,1,2018 Winter Olympics,60
Hungary,2020,HUN,75.9054878075,,60.52,,,100,4444.71349933337,2734.67529201258,26.6805210436368,79.49195,1.3237332992841,103.8725,0.783190026879311,0.217157676815987,12.5,38.3929206129026,0.177556381247221,71.49975,2.96595523723386,9699740,48.71075,3.88325,31764429034.4732,16185.2536510901,6,7,7,20,2020 Summer Olympics,61
Hungary,2022,HUN,75.418292685,,61.47,,,100,4612.79060406217,2746.49850074337,30.4557796581973,85.731625,1.5636775973211,105.51375,0.769058927893639,0.226712018251419,12.3333333333333,37.2930936596601,0.153501578967785,72.09575,6.59610987613984,9650312,51.0665,3.83075,35281839907.4552,17728.5138886195,1,0,2,3,2022 Winter Olympics,62
Hungary,2024,HUN,75.5682926833334,,61.94,,,100,4688.43574346276,2679.64799326423,28.7460013443331,90.753175,1.76241390849508,105.328333333333,0.73638645807902,0.225253318746885,12.1,36.787274978983,0.14515939692147,72.71,10.1369447411623,9597626,54.1295,4.04875,39044495858.8494,20784.2987798511,6,7,6,19,Paris 2024,2024
India,2012,IND,67.39025,69.1568445466667,18.6425,5.32019,,77.675,651.529083831433,540.030510478227,39.2450633670416,8.4475,2.8353741423441,60.458925,-1.31240940093994,0.234764486551285,25.85,12.1749384787072,2.54458988800695,31.10675,10.3156332851581,1252226443,28.0755,7.6495,183889685502.713,1329.31310168968,0,2,4,6,2012 Summer Olympics,54
India,2016,IND,69.1165,,22.12,,53.5,86.45,818.281510331867,609.258352109989,32.6451060606255,14.3,2.52335205912783,74.907625,-1.03557154536247,0.204441029578447,,12.3564601471642,2.43899666649186,32.5865,6.6346812437958,1320018874,,7.65425,214995819527.691,1569.55875601885,0,1,1,2,2016 Summer Olympics,59
India,2020,IND,70.34625,74.7165808533334,25.98,,,94.975,944.704902975318,653.883816150422,30.5859931566391,27.80255,2.57724699797732,84.16815,-0.852518022060395,0.212690658867359,,12.9576474245869,2.34888639331029,34.257,4.40498558830149,1381491117,23.6506666666667,7.40975,300160478171.302,1966.207596972,1,2,4,7,2020 Summer Olympics,61
India,2024,IND,70.3276666666667,78.03052442,28.975,,66.7,99.4333333333334,1076.77656512603,719.632023834428,32.9270752685177,55.9,2.42912201567294,80.783,-0.64706035455068,0.210609724124273,,9.11011784382656,2.19884382796477,36.124,5.6081550778445,1432158123,31.19325,4.894,361708335967.223,2453.46158766193,0,1,5,6,Paris 2024,2024
Indonesia,2012,IDN,68.5305,92.5699996933333,23.7975,7.47171,61.2,94.65,670.987434695606,672.340262855344,32.9803101843869,11.16,0.638511789990386,91.198925,-0.742111697793007,0.234764486551285,12.975,15.1082541024723,2.7491854458589,50.22975,4.78904556709992,247923476,50.9285,5.33525,71381866979.9053,3123.97646681806,0,2,1,3,2012 Summer Olympics,54
Indonesia,2016,IDN,69.40225,95.2400004066667,28.385,7.90040666666667,60.75,97.15,848.752121925906,704.52171306728,34.0883080467917,19.898325,0.842777991348497,130.84125,-0.483936183154583,0.204441029578447,11.2,,2.44208011775622,52.973,5.67408713577262,260289133,50.75375,4.3,85881689589.2946,3454.340765383,1,2,0,3,2016 Summer Olympics,59
Indonesia,2020,IDN,69.79975,95.83000183,33.4775,8.16668,56.2666666666667,98.125,1060.76929306918,818.674192449535,33.6011837647234,43.414375,0.79974025977619,133.94025,-0.505356788635254,0.217157676815987,9.9,,2.14318920851532,55.6525,2.98939150457351,271150687,53.0335,4.00375,96872811424.2929,3905.12206049939,1,1,3,5,2020 Summer Olympics,61
Indonesia,2024,IDN,69.841,,37.415,,52.3,99.5333333333333,1328.92892849164,942.472482983207,30.7332817410722,67.644575,0.729022742512562,126.77,-0.496572911739349,0.225253318746885,9.5,,1.88319751460812,58.25,2.90511068793267,280066645,52.643,3.47425,105329029416.42,4704.9365552383,2,0,0,2,Paris 2024,2024
Ireland,2012,IRL,80.631707315,,62.5425,11.325805,73.2626619552415,100,5764.37123606448,3014.48902281079,18.6279550830197,72.26,0.558620912482041,105.7535,0.991900742053986,0.236800942569971,,31.3749155061739,0.930488998678937,61.642,-0.280554011313772,4568786,55.2725,14.487,43876429090.0266,50729.253416766,1,1,4,6,2012 Summer Olympics,54
Ireland,2016,IRL,81.351219515,,63.3125,,,100,5726.57469565554,2821.8750706636,25.4754639980145,82.18355,0.409799655953135,104.45,0.920812278985976,0.208184242248535,,28.5803789243488,1.19043593636483,62.439,0.0987952184597151,4686558,55.1595,10.96875,39603083597.951,59600.559184854,0,2,0,2,2016 Summer Olympics,59
Ireland,2020,IRL,82.3798780475,,64.0925,11.51636,,100,5907.84889517914,2764.29451969629,39.5977745160021,87.528525,0.28473968601881,103.379,0.982429429888727,0.222001612186432,13.35,23.0809864506016,1.77578794940832,63.29375,0.361240765462882,4935417,55.75725,5.75675,47792917973.7709,80342.4424890694,2,0,2,4,2020 Summer Olympics,61
Ireland,2024,IRL,82.5414634166667,,64.65,,,100,6120.82867158122,2586.36301096665,22.4436803329499,96.5138333333334,0.227491823500203,109.425666666667,0.876747190952301,0.22636079788208,14,21.4848765155725,2.06554642980447,64.33025,4.64566834219399,5252819,59.73675,4.8805,63287141552.0558,105100.156403312,4,0,3,7,Paris 2024,2024
Israel,2016,ISR,82.16707317,,55.035,12.9750833333333,,100,6737.60619514246,2591.92229111341,22.5930439797631,75.568325,5.49414044626704,125.722,-1.00955115258694,0.208184242248535,,31.5203380812893,2.01214927057962,92.1425,0.226202488190456,8300325,60.003,5.45625,67993632016.927,37315.5659581944,0,0,2,2,2016 Summer Olympics,59
Israel,2020,ISR,82.7018292675,,54.65,,,100,6865.79577111128,2458.29589927494,23.9655671196686,85.5574,5.28339221382544,131.58775,-0.879098132252694,0.222001612186432,,31.3679155912225,1.97403848474969,92.4605,0.324314884761626,8966300,60.3245,3.98925,86993246091.9029,43081.834876762,2,0,2,4,2020 Summer Olympics,61
Israel,2024,ISR,82.7983739833333,,54.38,,,100,6808.24000576974,2464.53228811718,25.6756772061426,89.342125,4.9123933112208,148.083333333333,-1.27204231421153,0.232581689953804,,32.0965412386072,2.07620701047597,92.80925,3.2978292329622,9688075,60.73275,3.81325,110772019677.671,53350.2325229886,1,5,1,7,Paris 2024,2024
Italy,2012,ITA,82.0250000025,98.84999847,49.3475,9.769525,,100,5391.36514703749,2807.78948314805,19.7866296394627,53.1825,1.4893967129734,156.40775,0.457563623785973,0.234764486551285,19.325,38.9397727902086,0.626827529949285,68.416,2.03057005340771,59898237,38.62675,8.7815,440527569273.35,36560.8112926435,8,9,11,28,2012 Summer Olympics,54
Italy,2014,ITA,82.5518292675,98.84999847,49.3225,9.94249666666667,65.1,100,5247.100364346,2622.07927454897,18.182516383876,56.07945,1.39621791182589,156.89175,0.490772381424904,0.219055660068989,19.525,39.5650426641622,0.552027175308401,68.84475,1.8207592284077,60212602,39.47625,10.9615,428713359028.455,36254.1983071677,0,2,6,8,2014 Winter Olympics,58
Italy,2016,ITA,82.89207317,,49.2675,10.14911,65.1,100,5114.79486323766,2513.52645164468,17.2690193655198,58.39095,1.30626341273696,148.7015,0.418213807046413,0.204441029578447,20.05,39.9614710536748,0.391038802126932,69.41775,0.351453648828012,60244287,40.0045,12.104,388705185172.561,33440.3690668566,8,12,8,28,2016 Summer Olympics,59
Italy,2018,ITA,83.02012195,,49.2275,10.18911,,100,5190.30937813779,2526.29057278916,17.9558688445037,64.232625,1.31493126780947,141.0095,0.334593199193478,0.204470425844192,20.325,39.6055262283586,0.345895079328632,70.0005,0.577198636301059,60123934,40.553,11.35125,368128249730.012,32444.9190294854,3,2,5,10,2018 Winter Olympics,60
Italy,2020,ITA,82.9963414625,99.34999847,49.1925,,,100,5181.27353479228,2466.95046893146,18.2732780639769,68.94965,1.44178877478527,134.7045,0.349910460412502,0.217157676815987,20.125,39.8489027456729,0.137307869965939,70.58925,0.709390043077697,59829710,40.7365,10.234,382798105045.163,33413.124809998,10,10,20,40,2020 Summer Olympics,61
Italy,2022,ITA,82.7597560975,99.34999847,49.16,,,100,5183.79434877943,2437.46634306169,20.7154216053002,74.564275,1.60657834230208,131.0315,0.449319712817669,0.226712018251419,20.0666666666667,40.1558924636566,-0.0473032221300637,71.1945,2.63715313477268,59328693,40.43925,9.17025,395109609726.657,34602.6805347123,2,7,8,17,2022 Winter Olympics,62
Italy,2024,ITA,83.0154471533333,,49.15,,,100,5184.19848091801,2413.58964001585,22.969853921276,84.042875,1.66053421910132,131.442333333333,0.533379971981049,0.22636079788208,20.1,39.7405346190422,0.245922829884785,71.817,4.1699101535656,59031584,40.946,7.99275,407627556764.87,37949.4796075063,12,13,15,40,Paris 2024,2024
Jamaica,2012,JAM,72.0865,,53.0525,8.97414,,91.85,1184.15125626085,907.761226028873,20.6580746840598,30.79965,0.919027184699648,107.099325,-0.183958595618606,0.24951595813036,18,26.9471908360268,0.779515900232115,53.8405,9.15815788485431,2754621,52.67925,7.91825,2207208452.50944,4952.95717378762,4,5,4,13,2012 Summer Olympics,54
Jamaica,2016,JAM,72.2645,,56.005,,,94.675,1100.23298538632,933.791621927439,21.5934376508586,41.0227,0.899734238658097,109.5115,0.147075261920691,0.207909449934959,20.725,27.5684605123446,0.77794611946387,54.71625,5.91453597285664,2797471,54.57575,9.05075,2034384598.83577,5043.00407654891,6,3,2,11,2016 Summer Olympics,59
Jamaica,2020,JAM,71.61725,,58.7425,,,98.55,1143.62912670973,955.643927064861,23.3708181125049,67.6279,1.42356908632737,105.88175,0.342322304844856,0.222070436924696,14.3,30.1650358977009,0.728993953673948,55.837,4.3117288182578,2822467,56.51225,6.08925,2081969033.25717,5331.02501333193,4,1,4,9,2020 Summer Olympics,61
Jamaica,2024,JAM,70.6816666666667,,60.755,,60.6,99.2333333333333,1127.38536464634,924.792793750149,,84.7596666666667,1.32704041856105,107.747,0.322358151276907,0.231668218970299,12.45,,0.710426126769608,57.2,7.02460827339376,2838946,58.329,4.639,,6261.74064777682,1,3,2,6,Paris 2024,2024
Japan,2012,JPN,82.8653658525,,21.585,12.34001,,100,8376.68900054079,3691.52952868935,23.1847447533436,78.690125,0.96339687948803,100.214825,0.949784979224205,0.234764486551285,,,0.482421057257253,90.7545,-0.599400015894877,127894750,48.284,4.7695,1154957662956.33,46045.6281130664,7,14,17,38,2012 Summer Olympics,54
Japan,2014,JPN,83.1517682925,,21.8425,,54.7302981185498,100,8249.4274219587,3542.5092148957,24.2498711097696,83.969175,0.957481203746617,113.3925,0.98281852900982,0.219055660068989,,,-0.0203966699222263,91.18675,0.694436124793199,127545750,48.5665,4.13375,1125485315619.45,44319.8506307247,1,4,3,8,2014 Winter Olympics,58
Japan,2016,JPN,83.6746341475,,22.2025,,47.2651490592749,100,8119.27430342031,3446.15866032829,24.8637328069683,90.391725,0.943784939668929,124.24375,1.00253720581532,0.204441029578447,,,-0.0239482787133972,91.342,0.940571352951843,127234500,49.43825,3.536,966559791983.172,38427.5389222687,12,8,21,41,2016 Summer Olympics,59
Japan,2018,JPN,84.02237805,,22.645,,39.8,100,8080.43166190021,3376.39626244833,25.2143716207322,91.1784,0.938131796067903,133.77025,1.0400250852108,0.204470425844192,,,-0.00622086641398531,91.49725,0.535328795059576,127000000,50.80175,2.9515,949731511839.365,38230.3246447026,4,5,4,13,2018 Winter Olympics,60
Japan,2020,JPN,84.3067682925,,23.125,,,100,7947.22884201479,3260.64489974741,25.4675636603963,90.8557,0.971351561224099,144.83925,1.04591208696365,0.217157676815987,,,-0.0721713378747548,91.65775,0.47926867987612,126669250,52.4705,2.61225,1006064964186.99,39757.4692425062,27,14,17,58,2020 Summer Olympics,61
Japan,2022,JPN,84.33957317,,23.6375,,58.3383869011522,100,7825.09787911001,3158.5433457253,25.9035046099076,87.69685,1.03314415471382,157.44025,1.02352413535118,0.226712018251419,,,-0.242281004091261,91.8255,0.677032581920112,125925145,53.52675,2.647,1017694445179.81,38651.2237033531,3,6,9,18,2022 Winter Olympics,62
Japan,2024,JPN,84.16105691,,23.905,,58.3383869011522,100,7805.03637170359,3121.61319603366,26.2608229439173,84.9396666666667,1.10632237951032,168.850333333333,0.999758402506508,0.22636079788208,,,-0.361010791179033,91.99975,2.06775511950207,124824650,54.52725,2.64775,994931761703.185,35118.0680005406,20,12,13,45,Paris 2024,2024
Jordan,2016,JOR,74.8745,,70.155,,,99.85,1870.53872080859,922.015205507129,25.1619447100733,49.4925,4.25446542165627,124.47725,-0.562362976372242,0.204441029578447,,21.8905840219759,7.56869766106892,89.97175,1.51720509249942,9083653,12.9,13.2125,6691549295.77465,4132.96830476608,1,0,0,1,2016 Summer Olympics,59
Jordan,2020,JOR,76.2525,95.43000031,70.1075,,51.8,99.925,1757.26446451456,838.19510429048,22.9879174001007,69.550625,4.63206444799439,78.868975,-0.339932054281235,0.205422695726156,15.7,22.0809180458154,2.30930474883179,91.08675,2.22025348960246,10558412,14.89375,18.09775,7207746478.87324,4100.80268004662,0,1,1,2,2020 Summer Olympics,61
Jordan,2024,JOR,76.3686666666667,94.84999847,69.89,,60.1,99.9666666666667,1765.07711715245,739.882082505912,25.1777968181063,89.6781333333333,4.87547034620516,67.0121,-0.249910538395246,0.211515734593074,,22.9960297268504,1.7487412184582,91.91975,2.3041788593783,11328677,14.4456666666667,18.5005,7333802816.90141,4399.98266232985,0,1,0,1,Paris 2024,2024
Kazakhstan,2012,KAZ,68.691,99.73000336,48.0675,11.01272,50.9960363,99.95,4665.83812562334,4181.86576816575,25.7539799478281,40.57665,1.02521719044544,135.12925,0.138190619647503,0.235946908593178,,22.6462152494073,1.43206911908207,56.86375,7.09128262460459,16957191,,5.75,18399945491.2127,9759.25770046025,3,1,7,11,2012 Summer Olympics,54
